index,accuracies,fmeasures,aucs
1,0.6026490066225165,0.541868932038835,0.7744360902255639
2,0.6158940397350994,0.5819969453990073,0.7228513356562137
3,0.5827814569536424,0.5314023939707404,0.7383587786259541
4,0.543046357615894,0.5047297618481723,0.7146520146520146
5,0.5761589403973509,0.5387552500954562,0.7142388451443569
6,0.5629139072847682,0.4841614906832298,0.7608695652173914
7,0.5231788079470199,0.4767038891028109,0.7313432835820896
8,0.609271523178808,0.5360137492838914,0.7089314194577352
9,0.5894039735099338,0.5211743044189853,0.7188805346700083
10,0.5960264900662252,0.5202854018019895,0.7757352941176471
11,0.5761589403973509,0.5166066426570628,0.7611940298507462
12,0.6622516556291391,0.5698005698005698,0.7835648148148149
13,0.5496688741721855,0.5013597513597514,0.6980916030534351
14,0.5496688741721855,0.48639455782312924,0.75
15,0.5960264900662252,0.5506171634873396,0.7447145877378436
16,0.609271523178808,0.5611546229249791,0.7338654891304348
17,0.6225165562913907,0.5517420967657934,0.7616959064327485
18,0.6556291390728477,0.602953074433657,0.761482939632546
19,0.6821192052980133,0.5780158360503027,0.8248175182481752
20,0.5894039735099338,0.5265978964401294,0.7428989139515455
21,0.6225165562913907,0.5717271234512614,0.7807692307692308
22,0.543046357615894,0.500647016534867,0.6946886446886447
23,0.5695364238410596,0.475273990911521,0.7281175059952038
24,0.6026490066225165,0.5189039932030586,0.781021897810219
25,0.5960264900662252,0.5416728865004727,0.7254578754578755
26,0.6291390728476821,0.5929919137466307,0.7777777777777778
27,0.5894039735099338,0.5531691485299732,0.739009186351706
28,0.5562913907284768,0.5016501650165016,0.7241019214703426
29,0.6225165562913907,0.5264895197227265,0.7062499999999999
30,0.5827814569536424,0.5358832999951212,0.7181113460183228
