index,accuracies,fmeasures,aucs
1,0.7835820895522388,0.7490511834512356,0.5598823122187607
2,0.7611940298507462,0.7898645301630376,0.8023538961038962
3,0.7686567164179104,0.7751845424042578,0.5754385964912281
4,0.7686567164179104,0.7735901449313328,0.6420183486238533
5,0.835820895522388,0.8268256929637527,0.683302752293578
6,0.8507462686567164,0.829209217072532,0.6711664935964001
7,0.7835820895522388,0.7666598992750159,0.6433823529411765
8,0.7761194029850746,0.7345836606441477,0.5576354679802956
9,0.8208955223880597,0.7643923240938166,0.5325757575757575
10,0.6865671641791045,0.7085998578535891,0.6310646900269541
11,0.835820895522388,0.8167254750268883,0.6618206992038767
12,0.835820895522388,0.8136462813053377,0.5924989464812475
13,0.753731343283582,0.7283723957790027,0.5804885687441278
14,0.753731343283582,0.7686777380702123,0.644535840188014
15,0.7985074626865671,0.8032955157119073,0.6715628672150411
16,0.8134328358208955,0.8094542644391033,0.6981132075471698
17,0.7611940298507462,0.7586333040678959,0.6681668166816682
18,0.753731343283582,0.7595834080923312,0.5928319623971798
19,0.8208955223880597,0.8000641545747872,0.6386292834890965
20,0.8283582089552238,0.812922066363145,0.6478899082568806
21,0.8059701492537313,0.8151741293532339,0.7482193732193732
22,0.7985074626865671,0.7276538006293484,0.55
23,0.8059701492537313,0.7590833020253424,0.5903846153846153
24,0.835820895522388,0.7945491246632599,0.6064382139148494
25,0.7313432835820896,0.7374013116378645,0.6288998357963875
26,0.7985074626865671,0.7731923802571814,0.6321641089884121
27,0.7089552238805971,0.6904465555330971,0.5813492063492064
28,0.6417910447761194,0.6742763913227385,0.6095534787123572
29,0.753731343283582,0.7522334802348649,0.6397435897435897
30,0.8208955223880597,0.8279559077925734,0.7511926605504587
